"CSID","licence_number","model_id","buy_year","branch_id","color_id"
65404,43232565,450,2019,100,3
65405,18707179,852,2022,841,3
65406,47434002,970,2019,325,2
65407,31177141,549,2018,707,3
65408,73003531,821,2021,491,1
65409,39123080,334,2021,875,2
65410,83690796,1005,2018,308,1
65411,35299177,1008,2022,109,1
65412,35025765,388,2019,725,5
65413,72523499,923,2022,736,1
65414,66641392,861,2018,875,3
65415,25958832,898,2021,961,2
65416,94428093,389,2022,204,5
65417,51724958,742,2021,88,2
65418,81206439,386,2021,395,2
65419,98065926,412,2022,221,2
65420,74492093,823,2017,844,2
65421,63320087,1044,2019,769,1
65422,35905443,626,2019,251,7
65423,64312068,714,2018,804,4
65424,12450298,996,2017,813,1
65425,14684710,889,2019,984,3
65426,87752683,161,2019,884,2
65427,38878851,586,2018,516,2
65428,99299355,717,2019,900,3
65429,84610667,834,2021,551,6
65430,83525931,122,2017,374,1
65431,60141121,287,2018,73,1
65432,39494287,760,2018,379,1
65433,82432750,875,2022,879,3
65434,11292488,671,2017,465,1
65435,22074646,320,2017,53,3
65436,67496371,774,2017,142,1
65437,14275266,159,2021,776,3
65438,54548862,298,2020,480,2
65439,37279710,211,2018,485,3
65440,96562411,941,2019,685,1
65441,34539451,551,2022,5,2
65442,47214805,541,2020,670,3
65443,92721109,94,2019,987,2
65444,60396384,291,2018,660,1
65445,91267964,1016,2020,26,4
65446,64052475,599,2018,276,3
65447,30749135,329,2019,581,4
65448,33474663,636,2022,794,2
65449,71076237,598,2018,115,1
65450,18341372,915,2017,400,5
65451,49302636,83,2022,503,6
65452,72618583,581,2019,722,5
65453,14147451,1135,2020,341,1
65454,62906288,812,2017,536,1
65455,64608848,95,2017,933,2
65456,55248458,967,2021,605,3
65457,78335404,862,2022,761,2
65458,50863833,563,2021,269,3
65459,95526564,540,2022,807,1
65460,60122935,589,2018,805,2
65461,17273970,827,2022,595,4
65462,29236266,250,2022,804,1
65463,86956200,686,2022,813,3
65464,92639081,588,2022,627,1
65465,13400057,472,2022,154,12
65466,13941441,756,2017,455,2
65467,14078596,129,2020,835,4
65468,91684771,693,2021,979,1
65469,53712125,760,2020,600,1
65470,34102124,529,2020,121,6
65471,93876838,1089,2019,927,3
65472,18392525,777,2020,307,1
65473,60346096,744,2019,249,2
65474,63624882,545,2019,469,1
65475,25538771,563,2021,838,5
65476,17677277,1036,2022,983,6
65477,85300143,1065,2022,290,5
65478,22688460,253,2022,546,5
65479,73663898,649,2021,508,2
65480,65040139,962,2021,950,2
65481,72473933,1015,2020,135,1
65482,72304918,823,2019,227,4
65483,69199795,532,2022,279,6
65484,70339506,154,2022,292,3
65485,69072962,863,2017,630,5
65486,36643036,316,2021,58,1
65487,21430881,399,2017,376,1
65488,10802104,212,2018,446,3
65489,45214931,30,2018,289,8
65490,41726983,815,2019,341,1
65491,39574228,1058,2020,436,5
65492,36461173,118,2018,817,1
65493,63488150,147,2017,985,4
65494,24082359,264,2017,314,3
65495,31583350,61,2018,481,1
65496,18290673,65,2019,363,6
65497,85189026,247,2020,995,4
65498,41131170,785,2021,304,2
65499,77601965,874,2017,70,2
65500,22229379,701,2021,227,5
65501,93596017,53,2020,636,2
65502,84111126,927,2022,280,3
65503,21770937,822,2020,986,3
65504,60642668,956,2019,994,2
65505,49409801,1063,2021,473,2
65506,36733499,214,2022,1,2
65507,17727596,1073,2018,824,2
65508,54220625,240,2018,827,1
65509,86408297,1087,2018,905,6
65510,27463391,137,2018,679,2
65511,47193855,91,2019,393,3
65512,83043201,328,2017,562,1
65513,75195606,816,2017,476,6
65514,33196273,1097,2020,115,6
65515,57855535,1026,2019,308,3
65516,13907260,877,2021,419,1
65517,11439916,683,2022,375,1
65518,77416792,349,2022,780,1
65519,53135654,636,2019,362,1
65520,28623882,606,2019,218,2
65521,42266197,784,2017,106,1
65522,50688858,864,2021,151,2
65523,33391251,663,2018,871,1
65524,96077840,934,2017,302,2
65525,94527313,381,2020,666,2
65526,58017342,1134,2022,89,1
65527,44758091,1074,2021,332,6
65528,75821462,917,2020,181,3
65529,67439528,971,2017,20,1
65530,39498824,815,2022,816,2
65531,15305312,1086,2020,106,6
65532,78774674,239,2021,557,1
65533,68354694,1106,2020,293,1
65534,12497038,96,2022,439,1
65535,71968580,1058,2020,899,1
65536,82945955,1139,2022,49,6
65537,73589469,708,2021,115,1
65538,68726533,943,2020,324,1
65539,52637254,705,2021,827,1
65540,20716048,789,2018,152,2
65541,77688153,424,2020,320,5
65542,63746867,389,2022,33,1
65543,31388932,754,2018,332,3
65544,11903242,106,2018,625,5
65545,87817313,1010,2018,174,3
65546,90680124,218,2020,151,4
65547,74514394,1054,2020,680,5
65548,33145084,289,2021,552,5
65549,37583419,217,2018,238,1
65550,23944311,846,2021,57,6
65551,63606195,858,2020,96,3
65552,19235343,3,2020,154,3
65553,22812291,976,2019,29,5
65554,81846525,1080,2017,692,6
65555,27232482,1104,2017,374,6
65556,17895930,552,2018,288,1
65557,90109969,1024,2019,434,4
65558,14699609,405,2021,178,3
65559,24720696,1103,2021,660,1
65560,95478797,838,2019,956,2
65561,62127495,965,2021,300,2
65562,34383915,475,2020,73,4
65563,30570507,1067,2021,817,2
65564,63801959,813,2017,659,2
65565,27455635,745,2018,120,2
65566,54533931,138,2020,21,3
65567,89665582,745,2017,85,6
65568,42121090,515,2021,190,5
65569,17182347,509,2020,571,1
65570,31314696,424,2020,5,3
65571,32008731,696,2018,80,7
65572,97110534,261,2021,483,13
65573,74673997,126,2020,365,2
65574,95616512,713,2018,897,2
65575,74219379,132,2018,546,4
65576,91009522,441,2020,889,1
65577,57683175,433,2018,489,3
65578,80765023,504,2021,173,2
65579,68448186,814,2020,754,1
65580,78983996,1111,2020,388,2
65581,90925613,832,2022,817,4
65582,54766139,91,2019,583,1
65583,80350612,1007,2020,78,2
65584,74148585,1028,2021,476,2
65585,66787447,813,2021,504,3
65586,94044329,1016,2021,167,1
65587,37448652,673,2018,422,3
65588,12822825,197,2018,317,3
65589,57425107,974,2020,95,3
65590,85316568,415,2018,307,1
65591,84288055,711,2021,804,1
65592,46523940,613,2017,867,1
65593,62822793,570,2020,337,11
65594,85193864,842,2020,344,1
65595,97333782,404,2020,203,1
65596,48489828,140,2017,678,2
65597,66295456,916,2018,139,2
65598,77597562,32,2022,916,4
65599,39903713,95,2018,746,3
65600,80476077,1106,2022,205,4
65601,60170487,449,2021,902,2
65602,56815185,25,2018,888,6
65603,84819174,734,2019,403,1
65604,54128375,389,2020,793,2
65605,68992855,898,2022,878,3
65606,96019505,211,2020,962,4
65607,43140851,384,2019,926,3
65608,49896297,320,2022,551,2
65609,27765708,1079,2018,718,5
65610,71693296,886,2022,801,4
65611,96092854,769,2019,644,5
65612,43375545,844,2019,806,1
65613,70076627,703,2019,603,3
65614,81772382,523,2022,426,4
65615,41007080,678,2017,824,2
65616,79609913,182,2019,483,1
65617,99381258,929,2021,60,4
65618,47368623,388,2019,678,6
65619,68684238,878,2019,119,4
65620,39075663,1083,2020,953,6
65621,45853191,158,2020,702,6
65622,87295833,746,2022,671,6
65623,68899037,514,2019,2,4
65624,29374271,77,2019,105,5
65625,37543506,848,2021,172,2
65626,52681124,745,2022,53,1
65627,70913820,593,2022,816,5
65628,38273552,512,2021,300,3
65629,83698218,874,2018,243,13
65630,31139639,509,2018,421,3
65631,17494650,844,2021,497,2
65632,63033818,468,2022,628,5
65633,89308470,149,2018,551,1
65634,21151213,371,2022,399,1
65635,46611340,68,2021,215,4
65636,53356356,313,2020,537,1
65637,12263623,607,2022,961,3
65638,24479316,905,2017,92,5
65639,73364957,588,2018,836,4
65640,60875286,9,2021,469,1
65641,63125005,591,2021,103,4
65642,71329924,761,2020,901,1
65643,20277126,715,2021,572,1
65644,49870660,757,2021,133,1
65645,27927542,757,2022,106,2
65646,93153029,677,2020,147,2
65647,12851962,421,2021,814,4
65648,15451322,329,2018,845,2
65649,62026865,874,2021,822,3
65650,19951767,956,2018,318,5
65651,69820398,953,2022,141,4
65652,11951162,146,2019,671,2
65653,93320496,593,2018,426,10
65654,83883064,603,2019,794,4
65655,55708781,236,2022,856,2
65656,54507641,1112,2017,5,2
65657,42613360,470,2021,975,5
65658,51449818,87,2018,182,1
65659,97708350,745,2018,848,1
65660,62256008,998,2019,852,3
65661,68073258,493,2021,163,1
65662,48432219,275,2017,331,3
65663,48186346,560,2019,607,3
65664,81485205,311,2018,759,1
65665,13428241,678,2020,113,1
65666,30031174,165,2019,825,5
65667,73716714,878,2022,935,6
65668,71213101,931,2022,428,2
65669,69514914,280,2018,994,5
65670,55562157,813,2018,671,3
65671,10818859,276,2018,555,5
65672,64333180,733,2020,68,2
65673,86008407,54,2019,712,3
65674,12106010,256,2020,118,4
65675,38663615,1096,2017,636,3
65676,40712870,1099,2019,841,1
65677,75902515,1053,2017,288,3
65678,56899174,515,2019,251,4
65679,12072753,384,2020,654,1
65680,66257970,761,2021,520,1
65681,76074057,58,2019,141,4
65682,56503791,1045,2020,147,4
65683,21968838,597,2021,535,1
65684,58894094,541,2022,610,3
65685,37981413,63,2017,690,2
65686,94874421,974,2018,814,2
65687,53024931,292,2017,653,3
65688,61413305,777,2021,835,3
65689,82459765,879,2017,356,1
65690,37497198,606,2021,222,2
65691,79142871,1021,2020,775,4
65692,59920849,388,2019,720,2
65693,75130688,161,2020,610,3
65694,53010569,287,2017,531,4
65695,23556197,610,2019,730,5
65696,54284565,100,2022,869,1
65697,81154250,364,2018,436,2
65698,10401543,958,2017,7,2
65699,67053644,475,2021,263,4
65700,20590214,246,2017,723,1
65701,40341898,895,2020,780,7
65702,50379795,1025,2019,342,6
65703,70941730,489,2017,942,2
65704,31579539,343,2017,585,4
65705,79850586,626,2022,389,4
65706,46645894,700,2021,561,5
65707,83872167,749,2019,541,1
65708,70043221,960,2017,53,6
65709,71930193,480,2021,94,5
65710,40210089,848,2019,51,4
65711,42726002,28,2019,145,2
65712,70958187,524,2021,268,2
65713,53922276,347,2019,534,3
65714,64601288,218,2018,961,6
65715,50863393,272,2020,94,6
65716,35009411,181,2021,488,2
65717,55760133,691,2021,812,12
65718,43437878,1029,2019,657,4
65719,79525293,920,2021,318,2
65720,96134287,431,2022,332,1
65721,52532415,661,2020,727,5
65722,57961576,223,2020,123,1
65723,27760830,109,2020,427,2
65724,31309911,376,2020,726,2
65725,17283559,1049,2019,605,6
65726,85514261,1001,2020,957,3
65727,30732883,685,2019,267,5
65728,14515717,658,2020,476,4
65729,30582824,1075,2019,522,7
65730,84760068,367,2018,992,2
65731,73046181,283,2019,113,5
65732,98287039,1044,2018,951,1
65733,43754165,205,2022,606,3
65734,80919687,1026,2019,690,1
65735,18872270,501,2021,272,6
65736,93795685,320,2020,246,1
65737,32292927,277,2018,920,4
65738,66399824,108,2020,749,4
65739,63180885,676,2018,794,2
65740,70502088,724,2021,272,1
65741,24383679,910,2022,42,3
65742,67945055,874,2018,457,2
65743,98202533,40,2017,161,5
65744,66204150,330,2019,291,3
65745,83986699,406,2019,216,3
65746,83802216,143,2018,658,1
65747,73131552,528,2018,237,1
65748,45013254,992,2022,833,7
65749,81400528,1044,2017,203,3
65750,15558283,805,2022,51,1
65751,53163051,897,2017,545,5
65752,26125204,899,2017,619,1
65753,91968062,910,2020,948,4
65754,69377917,1047,2017,545,1
65755,34408557,1105,2020,195,4
65756,53217200,978,2022,226,2
65757,70320728,593,2022,516,5
65758,27389120,639,2020,927,2
65759,56627367,70,2021,772,2
65760,91417574,31,2021,261,5
65761,79439306,507,2020,463,2
65762,89158080,9,2020,398,5
65763,63110966,862,2019,241,3
65764,67765286,827,2017,306,3
65765,74978280,494,2018,722,5
65766,26470228,161,2022,129,4
65767,64014119,601,2019,243,4
65768,84332847,889,2019,564,1
65769,30099076,470,2019,160,5
65770,27041745,25,2022,524,6
65771,66807634,1008,2019,720,6
65772,44475335,1033,2018,172,6
65773,21072054,374,2018,480,6
65774,56058500,365,2017,328,3
65775,40025878,385,2018,50,1
65776,97514005,823,2018,204,4
65777,63339800,587,2017,138,3
65778,42682796,99,2022,925,2
65779,95815951,533,2018,274,4
65780,52043341,1113,2020,808,3
65781,36916593,615,2017,474,4
65782,57525224,145,2021,650,1
65783,87113759,289,2021,454,1
65784,45285543,786,2021,688,2
65785,87439639,770,2020,558,3
65786,14341353,208,2017,65,1
65787,52350241,743,2021,256,2
65788,58219538,208,2017,633,4
65789,89182635,401,2021,571,3
65790,36990948,755,2022,268,5
65791,28630774,323,2021,725,5
65792,29279473,665,2022,431,3
65793,44856319,290,2018,447,3
65794,71471962,758,2021,145,4
65795,78029821,638,2019,612,6
65796,23210599,1048,2018,242,2
65797,89461040,1118,2017,920,2
65798,63112614,255,2017,559,4
65799,87765599,994,2017,121,5
65800,80843176,208,2017,676,5
65801,31940397,597,2020,516,2
65802,24722054,637,2020,345,1
65803,89481393,640,2022,673,9
65804,27647103,801,2017,846,2
65805,26433119,55,2017,601,4
65806,25854896,932,2020,580,6
65807,19463074,1121,2022,114,3
65808,66316628,63,2020,621,3
65809,91255737,847,2017,976,1
65810,93512886,1008,2018,307,1
65811,17038642,559,2017,99,6
65812,64539329,467,2017,93,1
65813,73457403,572,2022,794,1
65814,47752893,1087,2019,853,1
65815,43246990,918,2021,429,1
65816,51128467,40,2020,646,6
65817,39496144,771,2017,452,5
65818,75299536,462,2017,295,4
65819,83978900,905,2018,763,3
65820,49362073,460,2018,776,2
65821,69719628,1102,2021,708,3
65822,74234678,741,2017,354,5
65823,33246774,997,2017,217,2
65824,52187200,567,2019,173,1
65825,67164283,133,2017,975,4
65826,12609896,451,2018,961,1
65827,52644973,46,2019,462,5
65828,50227469,182,2021,567,1
65829,50477847,188,2019,432,1
65830,33472148,887,2021,276,5
65831,79081126,91,2019,286,3
65832,72579399,98,2018,790,2
65833,31924021,999,2018,490,5
65834,89201611,1118,2019,286,6
65835,43584088,43,2022,695,4
65836,45865028,921,2020,398,4
65837,54478905,967,2017,324,4
65838,80290430,198,2018,688,4
65839,21513947,751,2022,655,3
65840,54617502,437,2022,492,3
65841,45648052,1087,2020,973,1
65842,71052022,938,2019,29,4
65843,45838227,382,2019,86,5
65844,69325073,571,2018,998,2
65845,96964695,292,2022,756,2
65846,76742979,846,2019,500,1
65847,95762343,790,2019,222,3
65848,49563879,423,2020,212,1
65849,58551538,133,2020,427,2
65850,38463698,773,2020,227,1
65851,30705186,239,2022,300,1
65852,60781157,99,2019,192,2
65853,65491762,618,2020,108,2
65854,27346749,1141,2019,480,5
65855,59789989,1021,2021,467,2
65856,49467026,970,2021,802,4
65857,10672542,870,2017,756,4
65858,87058311,316,2020,703,6
65859,60536234,67,2020,61,5
65860,60115606,359,2020,816,1
65861,71401525,900,2021,953,5
65862,66987330,191,2021,716,2
65863,11057364,700,2022,856,2
65864,33461071,578,2020,605,4
65865,82845923,670,2017,699,4
65866,57030784,577,2018,574,6
65867,92259388,1073,2019,985,1
65868,34760306,1076,2018,807,1
65869,81103140,123,2021,343,4
65870,61176932,1087,2018,416,2
65871,16276813,1052,2017,531,6
65872,13447964,769,2019,56,1
65873,40308758,40,2018,107,2
65874,84115733,76,2022,76,4
65875,69154892,977,2020,517,1
65876,14885108,273,2022,260,2
65877,95188443,67,2021,241,5
65878,59908345,88,2020,348,4
65879,21553500,272,2020,795,5
65880,12193102,457,2017,178,6
65881,72540880,999,2021,80,2
65882,90727269,747,2018,149,3
65883,73644052,89,2017,544,4
65884,82254182,448,2020,500,2
65885,63548986,521,2020,159,1
65886,87661835,561,2017,202,2
65887,44736066,834,2017,27,2
65888,81293194,857,2021,314,2
65889,37289334,1108,2018,534,3
65890,60808790,402,2022,86,5
65891,27956295,683,2017,24,1
65892,36402892,571,2020,44,4
65893,53109921,1130,2017,57,3
65894,81049922,982,2022,764,5
65895,66345838,845,2021,293,4
65896,17214171,716,2019,842,1
65897,36570434,668,2021,37,1
65898,44877256,37,2022,739,2
65899,61582879,715,2020,325,4
65900,13940143,793,2022,690,4
65901,12820313,660,2022,988,1
65902,49161873,302,2022,44,2
65903,35616250,464,2017,288,1
65904,24607344,319,2019,364,4
65905,60367710,753,2018,878,1
65906,90013870,670,2021,724,1
65907,73009635,630,2020,53,6
65908,33846098,621,2022,64,6
65909,78729984,370,2018,83,1
65910,50311871,355,2018,436,5
65911,77506265,82,2020,810,4
65912,97924216,761,2017,101,2
65913,88452495,592,2020,188,1
65914,82014869,1006,2020,460,1
65915,75797391,987,2017,788,5
65916,22696783,640,2019,500,1
65917,77759776,861,2020,618,5
65918,61902247,1001,2020,52,5
65919,62868027,910,2017,105,2
65920,19314896,543,2021,136,4
65921,22461127,706,2020,460,2
65922,70749649,997,2022,941,7
65923,96510616,311,2019,575,1
65924,17065757,1099,2021,314,3
65925,95522158,978,2017,173,2
65926,69082294,864,2018,920,4
65927,25802786,822,2021,940,4
65928,67284565,247,2017,741,3
65929,47322765,1009,2018,592,5
65930,75045260,759,2020,703,4
65931,55491962,350,2022,520,1
65932,52026292,570,2021,317,3
65933,82705535,1129,2020,925,1
65934,44271915,473,2021,562,5
65935,49313912,558,2020,369,1
65936,59735230,493,2019,408,4
65937,40768511,24,2020,605,1
65938,32062602,246,2021,824,3
65939,54942760,1041,2018,22,6
65940,75265446,415,2018,243,6
65941,27780838,92,2022,955,6
65942,31934992,6,2021,920,2
65943,51522331,250,2018,659,5
65944,31981322,881,2020,677,2
65945,89046521,604,2021,718,2
65946,44760854,314,2020,244,8
65947,81825354,885,2021,351,5
65948,83824722,148,2018,146,2
65949,66960295,441,2019,690,1
65950,42901484,677,2019,218,8
65951,76666170,725,2020,514,1
65952,27091129,721,2021,751,5
65953,29869145,969,2022,73,2
65954,75601946,304,2022,855,1
65955,41427237,560,2022,755,5
65956,56277269,1118,2017,466,5
65957,91107735,408,2021,647,2
65958,93633166,597,2017,337,2
65959,40579576,298,2018,38,4
65960,27483590,338,2018,90,1
65961,42390142,925,2021,487,6
65962,36240956,444,2021,964,10
65963,11392140,1089,2017,294,3
65964,43811270,711,2017,227,4
65965,65053565,228,2019,872,3
65966,56436413,531,2020,878,5
65967,32764197,482,2018,433,4
65968,63431705,691,2022,947,5
65969,46200545,268,2018,82,2
65970,90207254,315,2022,953,6
65971,22405354,795,2017,931,4
65972,85623492,441,2021,553,4
65973,67004175,702,2021,928,1
65974,10049939,686,2020,931,4
65975,33301685,943,2021,754,5
65976,92824795,647,2022,687,1
65977,54367771,169,2019,713,1
65978,58079643,691,2020,415,2
65979,50286098,987,2017,845,2
65980,30315078,934,2017,213,3
65981,50241627,1020,2020,604,1
65982,36285163,1089,2017,738,4
65983,31116702,260,2018,914,2
65984,52846342,662,2020,240,2
65985,23347095,447,2020,785,5
65986,33658777,370,2019,758,1
65987,58307652,107,2020,662,4
65988,77867073,473,2022,682,1
65989,63083601,808,2018,873,5
65990,63333364,119,2017,192,3
65991,64780967,1135,2020,734,4
65992,64659211,432,2020,859,1
65993,76699429,897,2021,65,6
65994,24793401,1102,2017,14,6
65995,42826054,1108,2018,774,2
65996,42513483,162,2021,396,3
65997,48210185,380,2022,562,6
65998,11451499,295,2020,733,2
65999,62466647,470,2017,822,2
66000,21696590,522,2022,654,2
66001,45250796,783,2018,137,1
66002,74828689,959,2019,271,4
66003,81363763,310,2021,622,5
66004,53762550,357,2020,864,12
66005,91684797,754,2018,532,5
66006,32115537,100,2018,928,2
66007,26459178,161,2017,491,4
66008,18964849,840,2021,278,1
66009,57312307,968,2020,232,4
66010,13913262,757,2019,402,1
66011,76115936,842,2018,952,1
66012,69741881,963,2017,965,2
66013,17266332,1108,2021,731,1
66014,86456852,420,2021,773,5
66015,23119148,351,2020,409,3
66016,26617752,846,2021,682,3
66017,34961959,910,2017,253,6
66018,76648022,732,2017,272,2
66019,90861777,677,2021,697,3
66020,77992688,193,2021,944,3
66021,59705388,724,2020,602,2
66022,80864030,780,2019,297,6
66023,99590182,1006,2019,584,2
66024,19671479,458,2022,841,5
66025,16908918,991,2019,481,1
66026,82508374,618,2020,415,3
66027,59153366,845,2021,743,1
66028,43883449,925,2022,57,4
66029,25032283,180,2019,114,1
66030,49586024,166,2021,16,1
66031,63793741,143,2019,375,2
66032,67939661,511,2018,528,3
66033,82546175,392,2017,588,6
66034,18517704,853,2019,555,4
66035,19666008,634,2017,105,3
66036,44804618,802,2021,659,1
66037,25539623,642,2018,729,4
66038,69120999,468,2019,644,4
66039,93207270,975,2021,242,4
66040,62962768,1101,2017,46,2
66041,35267842,32,2020,386,2
66042,59375590,161,2017,120,3
66043,97711211,940,2020,208,2
66044,90636618,876,2022,407,1
66045,51965211,675,2020,784,5
66046,74052217,1006,2019,300,1
66047,40991726,64,2021,88,4
66048,24137785,162,2017,869,1
66049,68711123,454,2017,496,1
66050,49326469,778,2018,203,2
66051,79352246,811,2022,903,7
66052,40543507,373,2017,343,4
66053,40966277,1074,2021,658,4
66054,32962829,72,2021,731,4
66055,32064266,812,2019,138,1
66056,34210376,917,2017,559,3
66057,35968736,914,2017,82,4
66058,73382640,466,2018,773,2
66059,48636698,574,2022,687,4
66060,10131819,691,2017,157,1
66061,38104937,128,2021,392,1
66062,60999803,44,2021,359,3
66063,26383323,429,2022,636,3
66064,32371134,720,2021,639,1
66065,73342937,821,2022,148,2
66066,10686175,932,2019,395,3
66067,88381994,259,2020,886,4
66068,29079731,346,2018,540,1
66069,47197571,675,2017,161,4
66070,57524963,759,2019,411,7
66071,85198231,823,2021,789,3
66072,78504601,201,2021,156,2
66073,60667996,881,2017,770,1
66074,76268430,582,2017,78,10
66075,72014778,76,2017,73,2
66076,88799460,429,2021,513,2
66077,76419863,649,2018,181,7
66078,29687187,453,2019,393,1
66079,11534006,48,2022,501,4
66080,73148560,57,2020,703,1
66081,83278548,138,2019,122,3
66082,50989020,1010,2020,70,4
66083,18898859,116,2018,912,3
66084,77079130,571,2018,912,2
66085,63842339,828,2020,130,5
66086,71787771,421,2020,212,2
66087,97747423,55,2020,442,3
66088,49705980,938,2020,303,3
66089,88627566,574,2020,455,4
66090,68827885,273,2017,140,7
66091,76002926,428,2017,823,1
66092,41042087,350,2022,661,5
66093,44763418,628,2021,707,6
66094,39074059,638,2017,283,2
66095,43000522,350,2020,843,5
66096,71691094,311,2022,143,3
66097,42623613,721,2017,530,3
66098,46318363,556,2017,732,4
66099,12482998,153,2018,235,1
66100,17395048,726,2019,885,4
66101,71900701,295,2020,269,1
66102,55121986,901,2022,278,1
66103,60086699,935,2021,628,1
66104,83680517,398,2018,447,2
66105,28140080,790,2022,872,3
66106,58669173,905,2021,32,1
66107,61886530,744,2019,370,4
66108,61406121,635,2020,241,6
66109,46641196,596,2018,49,2
66110,94721918,961,2021,756,3
66111,80610599,693,2021,842,1
66112,85250099,16,2017,611,1
66113,15500139,525,2021,250,3
66114,68488816,1123,2020,494,1
66115,36332292,210,2019,801,4
66116,43384024,259,2022,968,3
66117,13403534,513,2018,311,1
66118,14712809,945,2019,21,1
66119,98063029,137,2020,260,6
66120,40558660,306,2018,621,1
66121,46154705,65,2022,865,5
66122,17664251,380,2019,594,6
66123,77704591,818,2019,429,1
66124,23715564,549,2020,820,2
66125,87947218,460,2019,744,5
66126,57386242,961,2021,869,5
66127,47736439,1131,2018,359,2
66128,27164282,986,2022,979,8
66129,15055400,433,2019,82,2
66130,81918131,926,2021,971,1
66131,27703232,345,2018,281,2
66132,73276826,112,2021,146,2
66133,82747544,406,2020,888,5
66134,47781804,802,2017,605,5
66135,69986054,214,2021,824,2
66136,39327713,712,2018,619,6
66137,99129904,693,2019,50,2
66138,70393060,838,2018,184,6
66139,28543149,926,2022,458,5
66140,86184178,602,2022,534,6
66141,83962454,388,2020,435,1
66142,84016438,442,2021,614,4
66143,93326058,952,2019,564,1
66144,52604831,858,2019,76,2
66145,16876554,1103,2022,126,1
66146,39423765,972,2021,841,3
66147,68094121,934,2020,817,6
66148,28649300,510,2018,276,1
66149,83228155,1117,2018,860,4
66150,61400166,1015,2019,59,3
66151,76962013,433,2021,295,10
66152,23559039,1071,2020,779,1
66153,31911405,651,2018,451,2
66154,61655518,49,2020,216,3
66155,51224335,587,2021,864,4
66156,58300949,817,2021,199,1
66157,20216100,932,2020,525,4
66158,52353311,1017,2018,966,2
66159,33429155,1097,2022,735,1
66160,84255685,774,2018,567,5
66161,88448816,448,2022,191,2
66162,84099411,570,2019,762,2
66163,86712636,290,2020,167,1
66164,24409834,567,2017,871,2
66165,68922910,958,2022,410,3
66166,76467725,644,2017,695,5
66167,64836937,67,2017,165,2
66168,20301843,80,2019,330,4
66169,56864131,1091,2022,381,3
66170,11887161,932,2022,244,4
66171,70424592,977,2018,394,4
66172,19624228,28,2020,191,4
66173,53639445,722,2020,682,1
66174,50035718,549,2018,674,3
66175,30152828,62,2019,449,1
66176,92267373,871,2022,430,1
66177,41807485,380,2019,664,1
66178,49365356,641,2020,761,2
66179,86806502,885,2020,816,6
66180,78497903,816,2017,75,2
66181,69194075,137,2019,775,12
66182,41187018,326,2018,88,4
66183,12308069,1045,2020,561,1
66184,43613067,223,2018,253,2
66185,32635053,669,2017,293,6
66186,95562674,566,2022,545,2
66187,48921552,575,2020,242,6
66188,56562145,1,2022,721,2
66189,17197739,341,2017,14,1
66190,58256424,536,2022,254,2
66191,32319504,25,2022,855,2
66192,70212053,527,2020,726,3
66193,78583044,830,2017,360,2
66194,56348316,798,2020,528,4
66195,59374318,995,2019,404,6
66196,70066622,21,2018,616,1
66197,92732972,602,2022,786,2
66198,24934994,123,2020,493,8
66199,98245260,488,2021,540,1
66200,42542393,165,2020,439,3
66201,73491751,539,2017,933,3
66202,97139487,63,2021,358,2
66203,20380523,131,2020,504,1
66204,63462481,183,2021,177,6
66205,96833352,146,2022,591,1
66206,60462891,631,2018,211,1
66207,17847284,91,2021,833,6
66208,86063868,1083,2020,75,4
66209,24928419,28,2019,29,2
66210,69341811,997,2019,808,2
66211,97614238,886,2022,919,1
66212,40684672,131,2020,557,3
66213,99309582,313,2021,320,6
66214,16739843,88,2019,135,3
66215,93540393,467,2017,640,5
66216,55639942,1094,2017,155,2
66217,35532698,300,2020,388,5
66218,35654768,104,2018,274,1
66219,61334295,793,2022,761,5
66220,66808696,469,2021,320,3
66221,31881232,377,2021,489,1
66222,83638445,739,2017,277,6
66223,97341792,163,2020,758,1
66224,72262726,640,2018,202,2
66225,85032326,596,2019,826,4
66226,77454968,883,2021,474,1
66227,55223848,1048,2021,635,1
66228,67814043,545,2021,371,1
66229,38019956,15,2019,922,1
66230,16070837,453,2022,432,3
66231,68730863,229,2018,168,5
66232,95613732,1012,2021,537,1
66233,41207976,607,2019,412,2
66234,18710677,506,2020,200,3
66235,63452888,259,2020,978,4
66236,50758192,631,2022,536,1
66237,63026955,84,2018,556,2
66238,76314503,298,2022,100,9
66239,14125439,896,2020,176,2
66240,78220868,66,2017,904,1
66241,99014625,76,2019,462,6
66242,62804599,528,2019,80,4
66243,99043499,1123,2017,881,8
66244,98248502,200,2021,135,2
66245,91557990,741,2017,248,1
66246,71516510,357,2017,769,4
66247,93068988,396,2021,59,2
66248,31856276,1089,2017,31,4
66249,80646000,80,2018,456,6
66250,14218277,812,2021,646,2
66251,61518072,645,2022,16,4
66252,34975565,632,2017,404,5
66253,29178412,1001,2019,571,5
66254,29652829,220,2021,803,2
66255,12480837,428,2018,394,5
66256,36214304,822,2022,820,6
66257,32244656,627,2020,276,3
66258,39225852,148,2022,179,3
66259,11439187,852,2018,242,1
66260,31023958,1077,2020,239,2
66261,98805535,174,2021,344,2
66262,74018510,580,2020,523,5
66263,77313299,279,2017,157,3
66264,69533161,682,2021,820,3
66265,90303069,240,2021,94,1
66266,14264428,370,2020,912,3
66267,24332320,751,2019,496,1
66268,87525856,919,2017,895,4
66269,12453549,1000,2017,157,1
